dwt_id,du_id,month,work_secs,sum_alloc,diff,abs_diff,ratio
98957,12,2016-04-01,0,25200,-25200,25200,
98958,97,2016-04-01,0,28800,-28800,28800,
98959,41,2016-04-01,0,31500,-31500,31500,
98960,54,2016-04-01,0,28800,-28800,28800,
98961,54,2016-04-01,0,28800,-28800,28800,
98962,45,2016-04-01,0,25200,-25200,25200,
98963,54,2016-04-01,0,28800,-28800,28800,
98964,88,2016-04-01,0,29700,-29700,29700,
98965,88,2016-04-01,0,35100,-35100,35100,
98966,88,2016-04-01,0,31500,-31500,31500,
98967,88,2016-04-01,0,16200,-16200,16200,
98968,7,2016-04-01,0,23400,-23400,23400,
98969,76,2016-04-01,0,23400,-23400,23400,
98970,68,2016-04-01,0,30600,-30600,30600,
98971,32,2016-04-01,0,18000,-18000,18000,
98972,32,2016-04-01,0,18000,-18000,18000,
98973,32,2016-04-01,0,14400,-14400,14400,
98974,66,2016-04-01,0,31500,-31500,31500,
98975,56,2016-04-01,0,28800,-28800,28800,
98976,22,2016-04-01,0,28800,-28800,28800,
98977,11,2016-04-01,0,27000,-27000,27000,
98978,89,2016-04-01,0,30600,-30600,30600,
98979,4,2016-04-01,0,26400,-26400,26400,
98980,61,2016-04-01,0,18000,-18000,18000,
98981,61,2016-04-01,0,18000,-18000,18000,
98982,61,2016-04-01,0,16200,-16200,16200,
98983,61,2016-04-01,0,18000,-18000,18000,
98984,61,2016-04-01,0,18000,-18000,18000,
98985,61,2016-04-01,0,19800,-19800,19800,
98986,61,2016-04-01,0,18000,-18000,18000,
98987,61,2016-04-01,0,16200,-16200,16200,
98988,61,2016-04-01,0,18000,-18000,18000,
98989,61,2016-04-01,0,18000,-18000,18000,
98990,61,2016-04-01,0,18000,-18000,18000,
98991,61,2016-04-01,0,18000,-18000,18000,
98992,61,2016-04-01,0,18000,-18000,18000,
98993,15,2016-04-01,0,18900,-18900,18900,
98994,97,2016-04-01,0,30600,-30600,30600,
98995,49,2016-04-01,0,23400,-23400,23400,
98996,49,2016-04-01,0,21600,-21600,21600,
98997,49,2016-04-01,0,18000,-18000,18000,
98998,45,2016-04-01,0,20700,-20700,20700,
98999,74,2016-04-01,0,28800,-28800,28800,
99003,41,2016-04-01,0,30600,-30600,30600,
99004,51,2016-04-01,0,28800,-28800,28800,
99005,51,2016-04-01,0,28800,-28800,28800,
99006,51,2016-04-01,0,30600,-30600,30600,
99007,12,2016-04-01,0,28800,-28800,28800,
99011,7,2016-04-01,0,25200,-25200,25200,
99012,88,2016-04-01,0,30600,-30600,30600,
99013,30,2016-04-01,0,3600,-3600,3600,
99014,22,2016-04-01,0,32400,-32400,32400,
99015,32,2016-04-01,0,28800,-28800,28800,
99016,32,2016-04-01,0,18000,-18000,18000,
99017,32,2016-04-01,0,25200,-25200,25200,
99018,32,2016-04-01,0,25200,-25200,25200,
99019,32,2016-04-01,0,14400,-14400,14400,
99020,24,2016-04-01,0,28800,-28800,28800,
99021,11,2016-04-01,0,32400,-32400,32400,
99022,11,2016-04-01,0,18900,-18900,18900,
99023,11,2016-04-01,0,25200,-25200,25200,
99024,11,2016-04-01,0,25200,-25200,25200,
99025,11,2016-04-01,0,28800,-28800,28800,
99026,94,2016-04-01,0,33300,-33300,33300,
99027,94,2016-04-01,0,28800,-28800,28800,
99028,94,2016-04-01,0,28800,-28800,28800,
99029,35,2016-04-01,0,27000,-27000,27000,
99030,35,2016-04-01,0,14400,-14400,14400,
99031,35,2016-04-01,0,28800,-28800,28800,
99032,35,2016-04-01,0,36000,-36000,36000,
99033,35,2016-04-01,0,9000,-9000,9000,
99034,107,2016-04-01,0,21300,-21300,21300,
99035,49,2016-04-01,0,21600,-21600,21600,
99036,8,2016-04-01,0,26400,-26400,26400,
99037,74,2016-04-01,0,28800,-28800,28800,
99038,30,2016-04-01,0,3600,-3600,3600,
99039,54,2016-04-01,0,28800,-28800,28800,
99040,54,2016-04-01,0,28800,-28800,28800,
99041,97,2016-04-01,0,28800,-28800,28800,
99042,89,2016-04-01,0,32400,-32400,32400,
99043,12,2016-04-01,0,30600,-30600,30600,
99044,4,2016-04-01,0,26100,-26100,26100,
99045,7,2016-04-01,0,30600,-30600,30600,
99046,66,2016-04-01,0,34200,-34200,34200,
99047,66,2016-04-01,0,28800,-28800,28800,
99048,15,2016-04-01,0,11700,-11700,11700,
99049,15,2016-04-01,0,18000,-18000,18000,
99050,22,2016-04-01,0,26100,-26100,26100,
99051,11,2016-04-01,0,9000,-9000,9000,
99052,41,2016-04-01,0,19800,-19800,19800,
99053,8,2016-04-01,0,24000,-24000,24000,
99054,89,2016-04-01,0,28800,-28800,28800,
99055,74,2016-04-01,0,28800,-28800,28800,
99056,66,2016-04-01,0,30600,-30600,30600,
99057,12,2016-04-01,0,29700,-29700,29700,
99058,7,2016-04-01,0,33300,-33300,33300,
99059,4,2016-04-01,0,28800,-28800,28800,
99060,56,2016-04-01,0,36000,-36000,36000,
99061,56,2016-04-01,0,36000,-36000,36000,
99062,68,2016-04-01,0,21600,-21600,21600,
99063,68,2016-04-01,0,32400,-32400,32400,
99065,94,2016-04-01,0,19800,-19800,19800,
99066,94,2016-04-01,0,28800,-28800,28800,
99067,35,2016-04-01,0,27000,-27000,27000,
99068,35,2016-04-01,0,18000,-18000,18000,
99069,10,2016-04-01,0,15300,-15300,15300,
99070,10,2016-04-01,0,10800,-10800,10800,
99071,10,2016-04-01,0,9900,-9900,9900,
99072,10,2016-04-01,0,17100,-17100,17100,
99073,15,2016-04-01,0,18000,-18000,18000,
99074,107,2016-04-01,0,15900,-15900,15900,
99075,74,2016-04-01,0,28800,-28800,28800,
99076,8,2016-04-01,0,24600,-24600,24600,
99077,23,2016-04-01,0,28800,-28800,28800,
99078,23,2016-04-01,0,28800,-28800,28800,
99079,23,2016-04-01,0,17100,-17100,17100,
99080,22,2016-04-01,0,32400,-32400,32400,
99081,22,2016-04-01,0,32400,-32400,32400,
99082,22,2016-04-01,0,28800,-28800,28800,
99083,45,2016-05-01,0,17100,-17100,17100,
99090,45,2016-04-01,0,28800,-28800,28800,
99091,45,2016-04-01,0,32400,-32400,32400,
99092,75,2016-04-01,0,33300,-33300,33300,
99093,75,2016-04-01,0,36000,-36000,36000,
99094,68,2016-04-01,0,28800,-28800,28800,
99095,7,2016-04-01,0,27900,-27900,27900,
99096,4,2016-04-01,0,26100,-26100,26100,
99097,51,2016-04-01,0,30600,-30600,30600,
99098,54,2016-04-01,0,28800,-28800,28800,
99099,54,2016-04-01,0,28800,-28800,28800,
99100,12,2016-04-01,0,30600,-30600,30600,
99101,102,2016-04-01,0,36000,-36000,36000,
99102,102,2016-04-01,0,18000,-18000,18000,
99103,102,2016-04-01,0,36000,-36000,36000,
99104,66,2016-04-01,0,32400,-32400,32400,
99105,102,2016-04-01,0,36000,-36000,36000,
99106,102,2016-04-01,0,28800,-28800,28800,
99107,10,2016-04-01,0,11700,-11700,11700,
99108,15,2016-04-01,0,18000,-18000,18000,
99109,30,2016-04-01,0,21600,-21600,21600,
99110,30,2016-04-01,0,25200,-25200,25200,
99112,41,2016-04-01,0,30600,-30600,30600,
99113,41,2016-04-01,0,36000,-36000,36000,
99114,56,2016-04-01,0,36000,-36000,36000,
99115,56,2016-04-01,0,32400,-32400,32400,
99116,74,2016-04-01,0,28800,-28800,28800,
99117,107,2016-04-01,0,19200,-19200,19200,
99118,45,2016-04-01,0,32400,-32400,32400,
99119,12,2016-04-01,0,29700,-29700,29700,
99120,51,2016-04-01,0,30600,-30600,30600,
99121,51,2016-04-01,0,31500,-31500,31500,
99122,41,2016-04-01,0,33300,-33300,33300,
99123,4,2016-04-01,0,25200,-25200,25200,
99124,7,2016-04-01,0,22500,-22500,22500,
99125,68,2016-04-01,0,30600,-30600,30600,
99126,102,2016-04-01,0,28800,-28800,28800,
99127,94,2016-04-01,0,29700,-29700,29700,
99128,94,2016-04-01,0,24300,-24300,24300,
99129,24,2016-04-01,0,28800,-28800,28800,
99130,24,2016-04-01,0,36000,-36000,36000,
99131,24,2016-04-01,0,36000,-36000,36000,
99132,24,2016-04-01,0,27900,-27900,27900,
99133,88,2016-04-01,0,10800,-10800,10800,
99134,88,2016-04-01,0,36000,-36000,36000,
99135,88,2016-04-01,0,28800,-28800,28800,
99136,88,2016-04-01,0,36000,-36000,36000,
99137,88,2016-04-01,0,19800,-19800,19800,
99138,49,2016-04-01,0,23400,-23400,23400,
99139,49,2016-04-01,0,21600,-21600,21600,
99140,49,2016-04-01,0,25200,-25200,25200,
99141,90,2016-02-01,0,28800,-28800,28800,
99158,4,2016-04-01,0,30600,-30600,30600,
99159,15,2016-04-01,0,18900,-18900,18900,
99169,45,2016-04-01,0,28800,-28800,28800,
99170,74,2016-04-01,0,28800,-28800,28800,
99171,41,2016-04-01,0,27000,-27000,27000,
99172,7,2016-04-01,0,27000,-27000,27000,
99173,30,2016-04-01,0,18000,-18000,18000,
99174,12,2016-04-01,0,30600,-30600,30600,
99175,51,2016-04-01,0,24300,-24300,24300,
99176,88,2016-04-01,0,36000,-36000,36000,
99177,102,2016-05-01,0,28800,-28800,28800,
99178,66,2016-04-01,0,18900,-18900,18900,
99179,66,2016-04-01,0,33300,-33300,33300,
99180,32,2016-05-01,0,28800,-28800,28800,
99181,32,2016-05-01,0,28800,-28800,28800,
99182,4,2016-05-01,0,28200,-28200,28200,
99183,30,2016-05-01,0,27000,-27000,27000,
99184,49,2016-04-01,0,21600,-21600,21600,
99185,10,2016-04-01,0,7200,-7200,7200,
99186,18,2016-04-01,0,28800,-28800,28800,
99187,24,2016-05-01,0,28800,-28800,28800,
99188,37,2016-05-01,0,21600,-21600,21600,
99189,37,2016-05-01,0,13500,-13500,13500,
99190,37,2016-05-01,0,21060,-21060,21060,
99191,15,2016-05-01,0,18000,-18000,18000,
99192,95,2016-05-01,0,29700,-29700,29700,
99193,22,2016-05-01,0,28800,-28800,28800,
99196,10,2016-05-01,0,20700,-20700,20700,
99197,8,2016-05-01,0,21600,-21600,21600,
99198,49,2016-05-01,0,14400,-14400,14400,
99199,74,2016-05-01,0,28800,-28800,28800,
99211,97,2016-05-01,0,28800,-28800,28800,
99212,45,2016-05-01,0,29700,-29700,29700,
99230,11,2016-05-01,0,27900,-27900,27900,
99231,98,2016-05-01,0,27900,-27900,27900,
99232,68,2016-05-01,0,32400,-32400,32400,
99233,56,2016-05-01,0,28800,-28800,28800,
99234,56,2016-04-01,0,28800,-28800,28800,
99235,12,2016-05-01,0,28800,-28800,28800,
99236,7,2016-05-01,0,27000,-27000,27000,
99237,89,2016-05-01,0,36000,-36000,36000,
99238,88,2016-05-01,0,14400,-14400,14400,
99239,88,2016-05-01,0,36000,-36000,36000,
99240,88,2016-05-01,0,28800,-28800,28800,
99241,24,2016-05-01,0,28800,-28800,28800,
99242,4,2016-05-01,0,36000,-36000,36000,
99243,102,2016-05-01,0,28800,-28800,28800,
99244,22,2016-05-01,0,28800,-28800,28800,
99245,22,2016-05-01,0,28800,-28800,28800,
99246,11,2016-05-01,0,28800,-28800,28800,
99247,8,2016-05-01,0,11400,-11400,11400,
99248,10,2016-05-01,0,15000,-15000,15000,
99250,74,2016-05-01,0,28800,-28800,28800,
99251,95,2016-05-01,0,28800,-28800,28800,
99252,95,2016-05-01,0,26100,-26100,26100,
99253,62,2016-05-01,0,22500,-22500,22500,
99254,62,2016-05-01,0,22500,-22500,22500,
99255,89,2016-05-01,0,30600,-30600,30600,
99256,23,2016-05-01,0,27900,-27900,27900,
99257,54,2016-04-01,0,28800,-28800,28800,
99258,54,2016-04-01,0,28800,-28800,28800,
99259,54,2016-05-01,0,28800,-28800,28800,
99260,54,2016-05-01,0,28800,-28800,28800,
99261,88,2016-05-01,0,19800,-19800,19800,
99262,45,2016-05-01,0,21600,-21600,21600,
99263,89,2016-04-01,0,3600,-3600,3600,
99264,98,2016-05-01,0,32400,-32400,32400,
99266,7,2016-05-01,0,24300,-24300,24300,
99267,41,2016-05-01,0,32400,-32400,32400,
99268,41,2016-05-01,0,27900,-27900,27900,
99269,12,2016-05-01,0,28800,-28800,28800,
99270,99,2016-04-01,0,28800,-28800,28800,
99271,99,2016-04-01,0,28800,-28800,28800,
99272,99,2016-04-01,0,28800,-28800,28800,
99273,99,2016-04-01,0,35100,-35100,35100,
99274,99,2016-04-01,0,28800,-28800,28800,
99275,99,2016-04-01,0,32400,-32400,32400,
99276,99,2016-04-01,0,28800,-28800,28800,
99277,99,2016-04-01,0,36000,-36000,36000,
99278,99,2016-04-01,0,28800,-28800,28800,
99279,99,2016-04-01,0,28800,-28800,28800,
99280,99,2016-04-01,0,28800,-28800,28800,
99281,99,2016-04-01,0,36000,-36000,36000,
99282,99,2016-04-01,0,28800,-28800,28800,
99283,99,2016-04-01,0,31500,-31500,31500,
99284,99,2016-04-01,0,21600,-21600,21600,
99285,99,2016-04-01,0,39600,-39600,39600,
99287,68,2016-05-01,0,32400,-32400,32400,
99288,97,2016-05-01,0,28800,-28800,28800,
99289,97,2016-05-01,0,27900,-27900,27900,
99290,30,2016-05-01,0,21600,-21600,21600,
99291,30,2016-05-01,0,21600,-21600,21600,
99293,66,2016-05-01,0,34200,-34200,34200,
99294,66,2016-05-01,0,27000,-27000,27000,
99295,110,2016-04-01,0,18000,-18000,18000,
99296,110,2016-04-01,0,19800,-19800,19800,
99297,110,2016-04-01,0,18000,-18000,18000,
99298,110,2016-04-01,0,19800,-19800,19800,
99299,110,2016-04-01,0,18000,-18000,18000,
99300,110,2016-04-01,0,19800,-19800,19800,
99301,110,2016-04-01,0,18900,-18900,18900,
99302,110,2016-04-01,0,21600,-21600,21600,
99303,24,2016-05-01,0,28800,-28800,28800,
99304,107,2016-05-01,0,25200,-25200,25200,
99305,88,2016-05-01,0,18900,-18900,18900,
99306,15,2016-05-01,0,18000,-18000,18000,
99307,15,2016-05-01,0,16200,-16200,16200,
99308,35,2016-05-01,0,27000,-27000,27000,
99309,35,2016-05-01,0,28800,-28800,28800,
99310,75,2016-05-01,0,16200,-16200,16200,
99311,75,2016-05-01,0,36000,-36000,36000,
99312,107,2016-05-01,0,20400,-20400,20400,
99313,11,2016-05-01,0,28800,-28800,28800,
99314,75,2016-04-01,0,28800,-28800,28800,
99315,75,2016-04-01,0,31500,-31500,31500,
99316,75,2016-04-01,0,30600,-30600,30600,
99317,75,2016-04-01,0,33300,-33300,33300,
99318,75,2016-04-01,0,33300,-33300,33300,
99319,75,2016-04-01,0,33300,-33300,33300,
99320,75,2016-04-01,0,33300,-33300,33300,
99321,75,2016-04-01,0,34200,-34200,34200,
99322,75,2016-04-01,0,36000,-36000,36000,
99323,75,2016-04-01,0,36000,-36000,36000,
99324,49,2016-05-01,0,21600,-21600,21600,
99325,49,2016-05-01,0,10800,-10800,10800,
99326,102,2016-05-01,0,28800,-28800,28800,
99330,4,2016-05-01,0,28800,-28800,28800,
99331,74,2016-05-01,0,28800,-28800,28800,
99332,73,2016-02-01,0,28800,-28800,28800,
99333,73,2016-02-01,0,36000,-36000,36000,
99334,73,2016-02-01,0,32400,-32400,32400,
99335,73,2016-04-01,0,32400,-32400,32400,
99336,73,2016-04-01,0,28800,-28800,28800,
99337,73,2016-04-01,0,28800,-28800,28800,
99338,73,2016-04-01,0,28800,-28800,28800,
99339,73,2016-04-01,0,32400,-32400,32400,
99340,73,2016-04-01,0,28800,-28800,28800,
99341,73,2016-04-01,0,36000,-36000,36000,
99342,73,2016-04-01,0,32400,-32400,32400,
99343,73,2016-04-01,0,32400,-32400,32400,
99344,73,2016-04-01,0,32400,-32400,32400,
99345,73,2016-04-01,0,36000,-36000,36000,
99346,73,2016-04-01,0,32400,-32400,32400,
99347,73,2016-04-01,0,36000,-36000,36000,
99348,73,2016-04-01,0,36000,-36000,36000,
99349,73,2016-04-01,0,28800,-28800,28800,
99350,73,2016-05-01,0,36000,-36000,36000,
99351,23,2016-05-01,0,26100,-26100,26100,
99352,62,2016-05-01,0,22500,-22500,22500,
99353,89,2016-05-01,0,34200,-34200,34200,
99354,45,2016-05-01,0,29700,-29700,29700,
99355,66,2016-05-01,0,31500,-31500,31500,
99356,41,2016-05-01,0,27900,-27900,27900,
99357,75,2016-05-01,0,27900,-27900,27900,
99358,33,2016-04-01,0,28800,-28800,28800,
99359,33,2016-04-01,0,28800,-28800,28800,
99360,33,2016-04-01,0,28800,-28800,28800,
99361,33,2016-04-01,0,21600,-21600,21600,
99362,33,2016-04-01,0,21600,-21600,21600,
99363,33,2016-05-01,0,27000,-27000,27000,
99364,33,2016-05-01,0,28800,-28800,28800,
99365,33,2016-05-01,0,32400,-32400,32400,
99368,12,2016-05-01,0,18900,-18900,18900,
99369,7,2016-05-01,0,26100,-26100,26100,
99370,49,2016-05-01,0,16200,-16200,16200,
99371,45,2016-05-01,0,27000,-27000,27000,
99372,45,2016-05-01,0,27900,-27900,27900,
99373,89,2016-05-01,0,27000,-27000,27000,
99374,89,2016-05-01,0,1800,-1800,1800,
99375,10,2016-05-01,0,11700,-11700,11700,
99376,10,2016-05-01,0,3600,-3600,3600,
99377,88,2016-05-01,0,24300,-24300,24300,
99378,88,2016-05-01,0,1800,-1800,1800,
99379,107,2016-05-01,0,14400,-14400,14400,
99380,97,2016-05-01,0,28800,-28800,28800,
99381,11,2016-05-01,0,22500,-22500,22500,
99382,15,2016-05-01,0,18900,-18900,18900,
99383,10,2016-05-01,0,21600,-21600,21600,
99384,37,2016-05-01,0,30600,-30600,30600,
99385,8,2016-05-01,0,24000,-24000,24000,
99386,4,2016-05-01,0,30600,-30600,30600,
99387,102,2016-05-01,0,28800,-28800,28800,
99388,102,2016-05-01,0,28800,-28800,28800,
99389,97,2016-05-01,0,28800,-28800,28800,
99390,62,2016-05-01,0,21600,-21600,21600,
99391,74,2016-05-01,0,28800,-28800,28800,
99394,89,2016-05-01,0,28800,-28800,28800,
99400,98,2016-05-01,0,36000,-36000,36000,
99401,98,2016-05-01,0,28800,-28800,28800,
99402,7,2016-05-01,0,25200,-25200,25200,
99403,54,2016-05-01,0,28800,-28800,28800,
99404,54,2016-05-01,0,28800,-28800,28800,
99405,12,2016-05-01,0,28800,-28800,28800,
99406,12,2016-05-01,0,18000,-18000,18000,
99407,102,2016-05-01,0,28800,-28800,28800,
99408,32,2016-05-01,0,30600,-30600,30600,
99409,32,2016-05-01,0,30600,-30600,30600,
99410,32,2016-05-01,0,16200,-16200,16200,
99411,32,2016-05-01,0,27600,-27600,27600,
99412,32,2016-05-01,0,18000,-18000,18000,
99413,32,2016-05-01,0,18000,-18000,18000,
99414,32,2016-05-01,0,14400,-14400,14400,
99415,4,2016-05-01,0,28200,-28200,28200,
99416,22,2016-05-01,0,25200,-25200,25200,
99417,22,2016-05-01,0,36000,-36000,36000,
99418,35,2016-05-01,0,28800,-28800,28800,
99425,15,2016-05-01,0,18000,-18000,18000,
99437,8,2016-05-01,0,24000,-24000,24000,
99446,97,2016-05-01,0,28800,-28800,28800,
99448,49,2016-05-01,0,22500,-22500,22500,
99449,49,2016-05-01,0,24300,-24300,24300,
99450,62,2016-05-01,0,21600,-21600,21600,
99451,89,2016-05-01,0,25200,-25200,25200,
99452,98,2016-05-01,0,28800,-28800,28800,
99453,74,2016-05-01,0,28800,-28800,28800,
99454,30,2016-05-01,0,28800,-28800,28800,
99455,45,2016-05-01,0,30600,-30600,30600,
99456,12,2016-05-01,0,28800,-28800,28800,
99457,7,2016-05-01,0,25200,-25200,25200,
99458,68,2016-05-01,0,28800,-28800,28800,
99459,68,2016-05-01,0,23400,-23400,23400,
99460,68,2016-05-01,0,26100,-26100,26100,
99461,68,2016-05-01,0,28800,-28800,28800,
99462,102,2016-05-01,0,28800,-28800,28800,
99463,94,2016-04-01,0,33300,-33300,33300,
99464,94,2016-05-01,0,29700,-29700,29700,
99465,4,2016-05-01,0,27000,-27000,27000,
99466,107,2016-05-01,0,12000,-12000,12000,
99467,24,2016-05-01,0,28800,-28800,28800,
99468,72,2016-02-01,0,32400,-32400,32400,
99469,72,2016-02-01,0,32400,-32400,32400,
99470,72,2016-02-01,0,28800,-28800,28800,
99471,72,2016-02-01,0,21600,-21600,21600,
99472,72,2016-02-01,0,32400,-32400,32400,
99473,72,2016-02-01,0,18000,-18000,18000,
99474,72,2016-02-01,0,32400,-32400,32400,
99475,72,2016-02-01,0,32400,-32400,32400,
99476,72,2016-02-01,0,28800,-28800,28800,
99477,72,2016-02-01,0,21600,-21600,21600,
99478,72,2016-02-01,0,28800,-28800,28800,
99479,72,2016-02-01,0,32400,-32400,32400,
99480,72,2016-02-01,0,32400,-32400,32400,
99481,72,2016-02-01,0,32400,-32400,32400,
99482,72,2016-02-01,0,32400,-32400,32400,
99483,72,2016-02-01,0,28800,-28800,28800,
99484,72,2016-02-01,0,28800,-28800,28800,
99485,72,2016-02-01,0,32400,-32400,32400,
99486,72,2016-02-01,0,32400,-32400,32400,
99487,24,2016-05-01,0,28800,-28800,28800,
99488,24,2016-05-01,0,28800,-28800,28800,
99489,72,2016-03-01,0,32400,-32400,32400,
99490,72,2016-03-01,0,3600,-3600,3600,
99491,72,2016-03-01,0,32400,-32400,32400,
99492,72,2016-03-01,0,32400,-32400,32400,
99493,72,2016-03-01,0,32400,-32400,32400,
99494,72,2016-03-01,0,32400,-32400,32400,
99495,72,2016-03-01,0,32400,-32400,32400,
99496,72,2016-03-01,0,32400,-32400,32400,
99497,72,2016-03-01,0,32400,-32400,32400,
99498,72,2016-03-01,0,32400,-32400,32400,
99499,72,2016-03-01,0,32400,-32400,32400,
99500,72,2016-03-01,0,21600,-21600,21600,
99501,72,2016-03-01,0,28800,-28800,28800,
99502,72,2016-03-01,0,28800,-28800,28800,
99503,72,2016-03-01,0,32400,-32400,32400,
99504,72,2016-03-01,0,28800,-28800,28800,
99505,72,2016-03-01,0,28800,-28800,28800,
99506,72,2016-03-01,0,3600,-3600,3600,
99507,72,2016-03-01,0,21600,-21600,21600,
99508,72,2016-03-01,0,28800,-28800,28800,
99509,72,2016-03-01,0,32400,-32400,32400,
99510,72,2016-03-01,0,32400,-32400,32400,
99511,72,2016-04-01,0,32400,-32400,32400,
99512,72,2016-04-01,0,32400,-32400,32400,
99513,72,2016-04-01,0,32400,-32400,32400,
99514,72,2016-04-01,0,18000,-18000,18000,
99515,72,2016-04-01,0,14400,-14400,14400,
99516,72,2016-04-01,0,32400,-32400,32400,
99517,72,2016-04-01,0,32400,-32400,32400,
99518,72,2016-04-01,0,32400,-32400,32400,
99519,72,2016-04-01,0,32400,-32400,32400,
99520,72,2016-04-01,0,32400,-32400,32400,
99521,72,2016-04-01,0,32400,-32400,32400,
99522,72,2016-04-01,0,32400,-32400,32400,
99523,72,2016-04-01,0,32400,-32400,32400,
99524,72,2016-04-01,0,32400,-32400,32400,
99525,72,2016-04-01,0,32400,-32400,32400,
99526,72,2016-04-01,0,32400,-32400,32400,
99527,72,2016-04-01,0,32400,-32400,32400,
99528,72,2016-04-01,0,32400,-32400,32400,
99529,72,2016-04-01,0,32400,-32400,32400,
99530,15,2016-05-01,0,9900,-9900,9900,
99531,10,2016-05-01,0,9900,-9900,9900,
99532,10,2016-05-01,0,20700,-20700,20700,
99533,8,2016-05-01,0,24000,-24000,24000,
99539,62,2016-05-01,0,22500,-22500,22500,
99540,37,2016-05-01,0,27000,-27000,27000,
99541,74,2016-05-01,0,28800,-28800,28800,
99542,89,2016-05-01,0,28800,-28800,28800,
99543,97,2016-05-01,0,29700,-29700,29700,
99544,12,2016-05-01,0,28800,-28800,28800,
99545,45,2016-05-01,0,28800,-28800,28800,
99546,68,2016-05-01,0,28800,-28800,28800,
99547,30,2016-05-01,0,28800,-28800,28800,
99548,7,2016-05-01,0,27900,-27900,27900,
99549,88,2016-05-01,0,23400,-23400,23400,
99550,35,2016-05-01,0,14400,-14400,14400,
99551,35,2016-05-01,0,28800,-28800,28800,
99552,4,2016-05-01,0,27000,-27000,27000,
99553,15,2016-05-01,0,15300,-15300,15300,
99554,74,2016-05-01,0,28800,-28800,28800,
99555,110,2016-05-01,0,16200,-16200,16200,
99556,110,2016-05-01,0,19800,-19800,19800,
99557,110,2016-05-01,0,16200,-16200,16200,
99558,110,2016-05-01,0,18000,-18000,18000,
99559,98,2016-05-01,0,30600,-30600,30600,
99560,102,2016-05-01,0,28800,-28800,28800,
99561,45,2016-05-01,0,28800,-28800,28800,
99562,37,2016-05-01,0,24300,-24300,24300,
99563,37,2016-05-01,0,25200,-25200,25200,
99564,98,2016-05-01,0,25200,-25200,25200,
99565,89,2016-05-01,0,28800,-28800,28800,
99566,62,2016-05-01,0,22500,-22500,22500,
99567,72,2016-05-01,0,25200,-25200,25200,
99569,72,2016-05-01,0,32400,-32400,32400,
99570,72,2016-05-01,0,28800,-28800,28800,
99571,72,2016-05-01,0,32400,-32400,32400,
99572,72,2016-05-01,0,28800,-28800,28800,
99573,72,2016-05-01,0,28800,-28800,28800,
99574,72,2016-05-01,0,28800,-28800,28800,
99575,68,2016-05-01,0,32400,-32400,32400,
99583,11,2016-05-01,0,27900,-27900,27900,
99584,30,2016-05-01,0,14400,-14400,14400,
99585,7,2016-05-01,0,24300,-24300,24300,
99586,75,2016-05-01,0,27000,-27000,27000,
99587,75,2016-05-01,0,27000,-27000,27000,
99588,75,2016-05-01,0,34200,-34200,34200,
99589,75,2016-05-01,0,32400,-32400,32400,
99590,11,2016-05-01,0,27900,-27900,27900,
99591,102,2016-05-01,0,28800,-28800,28800,
99592,97,2016-05-01,0,28800,-28800,28800,
99593,97,2016-05-01,0,25200,-25200,25200,
99594,24,2016-05-01,0,28800,-28800,28800,
99595,24,2016-05-01,0,28800,-28800,28800,
99599,99,2016-05-01,0,43200,-43200,43200,
99600,99,2016-05-01,0,30600,-30600,30600,
99601,99,2016-05-01,0,36000,-36000,36000,
99602,99,2016-05-01,0,25200,-25200,25200,
99603,99,2016-05-01,0,38700,-38700,38700,
99604,99,2016-05-01,0,21600,-21600,21600,
99605,99,2016-05-01,0,23400,-23400,23400,
99606,99,2016-05-01,0,28800,-28800,28800,
99607,99,2016-05-01,0,9000,-9000,9000,
99608,12,2016-05-01,0,27900,-27900,27900,
99609,12,2016-05-01,0,33300,-33300,33300,
99610,75,2016-05-01,0,12600,-12600,12600,
99611,61,2016-04-01,0,18000,-18000,18000,
99612,61,2016-04-01,0,18000,-18000,18000,
99613,61,2016-04-01,0,19800,-19800,19800,
99614,61,2016-04-01,0,18000,-18000,18000,
99615,61,2016-04-01,0,18000,-18000,18000,
99616,61,2016-05-01,0,18000,-18000,18000,
99617,61,2016-05-01,0,18000,-18000,18000,
99618,61,2016-05-01,0,18000,-18000,18000,
99619,61,2016-05-01,0,19800,-19800,19800,
99620,61,2016-05-01,0,18000,-18000,18000,
99621,61,2016-05-01,0,16200,-16200,16200,
99622,61,2016-05-01,0,18000,-18000,18000,
99623,61,2016-05-01,0,18000,-18000,18000,
99624,4,2016-05-01,0,28800,-28800,28800,
99627,56,2016-05-01,0,27000,-27000,27000,
99628,56,2016-05-01,0,28800,-28800,28800,
99629,56,2016-05-01,0,30600,-30600,30600,
99630,56,2016-05-01,0,28800,-28800,28800,
99631,56,2016-05-01,0,28800,-28800,28800,
99632,56,2016-05-01,0,28800,-28800,28800,
99633,56,2016-05-01,0,29700,-29700,29700,
99634,27,2016-01-01,0,28800,-28800,28800,
99635,27,2016-01-01,0,28800,-28800,28800,
99636,27,2016-01-01,0,28800,-28800,28800,
99637,27,2016-01-01,0,28800,-28800,28800,
99638,27,2016-01-01,0,28800,-28800,28800,
99639,27,2016-01-01,0,28800,-28800,28800,
99640,27,2016-01-01,0,28800,-28800,28800,
99641,27,2016-01-01,0,28800,-28800,28800,
99642,27,2016-01-01,0,28800,-28800,28800,
99643,27,2016-01-01,0,28800,-28800,28800,
