du_id,month,entity_code,nx
124,2023-11-01,2016,5
124,2023-11-01,2017,2
124,2024-01-01,2016,5
124,2024-01-01,2017,2
124,2024-02-01,2016,4
124,2024-03-01,2016,5
124,2024-03-01,2017,2
124,2024-04-01,2016,3
124,2024-04-01,2017,2
124,2024-05-01,2016,5
124,2024-05-01,2017,3
124,2024-06-01,2016,6
124,2024-06-01,2017,2
124,2024-07-01,2016,5
124,2024-07-01,2017,2
124,2024-08-01,2016,3
124,2024-09-01,2016,5
124,2024-09-01,2017,2
124,2024-10-01,2016,4
124,2024-10-01,2017,2
124,2024-11-01,2016,7
124,2024-11-01,2017,2
124,2024-12-01,2016,3
124,2024-12-01,2017,3
124,2025-01-01,2016,6
124,2025-01-01,2017,5
124,2025-02-01,2016,4
124,2025-02-01,2017,7
124,2025-03-01,2016,6
124,2025-03-01,2017,9
124,2025-04-01,2016,6
124,2025-04-01,2017,10
126,2017-03-01,2017,4
126,2017-04-01,2017,3
126,2017-05-01,2017,5
126,2017-06-01,2017,2
126,2017-07-01,2017,2
126,2017-08-01,2017,3
126,2017-09-01,2017,2
126,2017-10-01,2017,2
126,2017-11-01,2017,3
126,2017-12-01,2016,2
126,2017-12-01,2017,5
126,2018-01-01,2016,2
126,2018-01-01,2017,3
126,2018-02-01,2016,3
126,2018-02-01,2017,3
126,2018-03-01,2016,3
126,2018-03-01,2017,3
126,2018-04-01,2017,3
126,2018-05-01,2017,3
126,2018-06-01,2016,3
126,2018-06-01,2017,4
126,2018-07-01,2016,3
126,2018-08-01,2016,3
126,2018-09-01,2016,3
126,2018-10-01,2016,3
126,2018-11-01,2016,3
126,2018-12-01,2016,4
126,2019-02-01,2016,2
126,2019-04-01,2016,3
126,2019-05-01,2016,4
126,2019-06-01,2016,4
126,2019-07-01,2016,4
126,2019-08-01,2016,3
126,2019-09-01,2016,4
126,2019-10-01,2016,4
126,2019-11-01,2016,4
126,2019-12-01,2016,3
126,2020-01-01,2016,6
126,2020-02-01,2016,8
126,2020-03-01,2016,5
126,2020-04-01,2016,9
126,2020-05-01,2016,10
126,2020-06-01,2016,8
126,2020-07-01,2016,7
126,2020-08-01,2016,5
126,2020-09-01,2016,7
126,2020-10-01,2016,7
126,2020-11-01,2016,7
126,2020-12-01,2016,6
126,2021-01-01,2016,5
126,2021-02-01,2016,5
126,2021-03-01,2016,5
126,2021-04-01,2016,5
126,2021-05-01,2016,6
126,2021-06-01,2016,5
126,2022-06-01,2017,4
126,2022-07-01,2017,4
126,2022-08-01,2017,4
126,2022-09-01,2017,6
126,2022-10-01,2017,4
126,2022-11-01,2017,6
126,2022-12-01,2017,5
126,2023-01-01,2017,7
126,2023-02-01,2017,5
126,2023-03-01,2017,5
126,2023-04-01,2017,6
126,2023-05-01,2017,4
126,2023-06-01,2017,9
126,2023-07-01,2017,6
126,2023-08-01,2017,6
126,2023-09-01,2017,4
126,2023-10-01,2017,6
126,2023-11-01,2017,3
126,2023-12-01,2017,7
126,2024-01-01,2017,4
126,2024-02-01,2017,5
126,2024-03-01,2017,5
126,2024-04-01,2017,5
126,2024-05-01,2017,5
126,2024-06-01,2017,4
126,2024-07-01,2017,5
126,2024-08-01,2017,4
126,2024-09-01,2017,6
126,2024-10-01,2017,5
128,2017-02-01,2017,2
128,2017-03-01,2017,2
128,2017-04-01,2017,2
128,2017-08-01,2017,2
128,2017-11-01,2017,2
129,2017-01-01,2017,2
129,2017-11-01,2017,2
129,2018-04-01,2017,2
129,2018-05-01,2017,2
129,2018-06-01,2017,2
130,2016-12-01,2017,2
130,2017-01-01,2017,2
130,2017-03-01,2017,3
130,2017-05-01,2017,3
130,2017-06-01,2017,3
132,2017-07-01,2016,4
132,2017-08-01,2016,4
132,2017-09-01,2016,4
132,2017-10-01,2016,4
132,2017-11-01,2016,4
132,2017-12-01,2016,2
132,2018-01-01,2016,5
132,2018-01-01,2017,4
132,2018-02-01,2016,5
132,2018-02-01,2017,4
132,2018-03-01,2016,5
132,2018-03-01,2017,4
132,2018-04-01,2016,5
132,2018-04-01,2017,4
132,2018-05-01,2016,7
132,2018-05-01,2017,4
132,2018-06-01,2016,5
132,2018-06-01,2017,4
132,2018-07-01,2016,6
132,2018-07-01,2017,4
132,2018-08-01,2016,6
132,2018-08-01,2017,5
132,2018-09-01,2016,8
132,2018-09-01,2017,5
132,2018-10-01,2016,6
132,2018-10-01,2017,5
132,2018-11-01,2016,7
132,2018-11-01,2017,2
132,2018-12-01,2016,5
132,2018-12-01,2017,2
132,2019-01-01,2016,6
132,2019-02-01,2016,7
132,2019-03-01,2016,7
132,2019-04-01,2016,6
132,2019-05-01,2016,5
132,2019-06-01,2016,5
132,2019-07-01,2016,2
132,2019-08-01,2016,2
132,2019-09-01,2016,10
132,2019-10-01,2016,12
132,2019-11-01,2016,9
132,2019-11-01,2017,2
132,2019-12-01,2016,7
132,2019-12-01,2017,2
132,2020-01-01,2016,8
132,2020-01-01,2017,4
132,2020-02-01,2016,12
132,2020-02-01,2017,4
132,2020-03-01,2016,10
132,2020-03-01,2017,4
132,2020-04-01,2016,12
132,2020-04-01,2017,4
132,2020-05-01,2016,9
132,2020-05-01,2017,4
132,2020-06-01,2016,7
132,2020-06-01,2017,4
132,2020-07-01,2017,7
132,2020-08-01,2017,7
132,2020-09-01,2017,12
132,2020-10-01,2017,12
132,2020-11-01,2017,12
132,2020-12-01,2017,12
132,2021-01-01,2017,7
132,2021-02-01,2017,7
132,2021-03-01,2017,7
132,2021-04-01,2017,7
132,2021-05-01,2017,9
132,2021-06-01,2017,9
132,2021-07-01,2017,5
132,2022-10-01,2017,5
132,2022-11-01,2017,5
132,2022-12-01,2017,5
132,2023-01-01,2017,5
132,2023-02-01,2017,7
132,2023-03-01,2017,9
132,2023-04-01,2017,7
132,2023-05-01,2017,7
132,2023-06-01,2017,8
132,2023-07-01,2017,7
132,2023-08-01,2017,8
132,2023-09-01,2017,9
132,2023-10-01,2017,10
132,2023-11-01,2017,9
132,2023-12-01,2017,6
132,2024-01-01,2017,8
132,2024-02-01,2017,8
132,2024-03-01,2017,6
132,2024-04-01,2017,6
132,2024-05-01,2017,9
132,2024-06-01,2017,8
132,2024-07-01,2017,8
132,2024-08-01,2017,9
132,2024-09-01,2017,15
132,2024-10-01,2017,13
132,2024-11-01,2017,11
132,2024-12-01,2017,11
132,2025-01-01,2017,11
132,2025-02-01,2017,10
132,2025-03-01,2017,11
132,2025-04-01,2017,12
132,2025-05-01,2017,12
132,2025-06-01,2017,11
133,2018-01-01,2016,3
133,2018-02-01,2016,3
133,2018-02-01,2017,3
133,2018-04-01,2016,3
133,2018-04-01,2017,2
133,2018-05-01,2016,3
133,2018-05-01,2017,2
133,2018-06-01,2016,2
133,2018-07-01,2016,2
133,2018-08-01,2016,2
133,2018-09-01,2016,2
133,2018-10-01,2016,3
133,2018-11-01,2016,3
133,2018-12-01,2016,2
133,2019-02-01,2016,2
133,2019-03-01,2016,2
133,2019-04-01,2016,4
133,2019-04-01,2017,5
133,2019-05-01,2016,2
133,2019-05-01,2017,5
133,2019-06-01,2016,2
133,2019-06-01,2017,4
133,2019-07-01,2016,3
133,2019-07-01,2017,4
133,2019-08-01,2016,4
133,2019-08-01,2017,5
133,2019-09-01,2016,4
133,2019-09-01,2017,4
133,2019-10-01,2017,2
133,2019-11-01,2017,4
133,2019-12-01,2017,3
133,2020-01-01,2017,6
133,2020-02-01,2017,7
133,2020-03-01,2017,7
133,2020-04-01,2017,7
133,2020-05-01,2017,7
133,2020-06-01,2017,7
133,2020-07-01,2017,7
133,2020-08-01,2017,6
134,2018-01-01,2016,4
134,2018-01-01,2017,8
134,2018-02-01,2016,3
134,2018-02-01,2017,8
134,2018-03-01,2016,3
134,2018-03-01,2017,8
134,2018-04-01,2016,4
134,2018-04-01,2017,8
134,2018-05-01,2016,3
134,2018-05-01,2017,5
134,2018-06-01,2016,2
134,2018-06-01,2017,6
134,2018-07-01,2016,3
134,2018-07-01,2017,6
134,2018-08-01,2016,3
134,2018-08-01,2017,7
134,2018-09-01,2016,3
134,2018-09-01,2017,6
134,2018-10-01,2016,3
134,2018-10-01,2017,6
134,2018-11-01,2016,3
134,2018-11-01,2017,6
134,2018-12-01,2016,3
134,2018-12-01,2017,3
134,2019-01-01,2017,10
134,2019-02-01,2017,3
134,2019-03-01,2016,6
134,2019-04-01,2016,5
134,2019-05-01,2016,4
134,2019-06-01,2016,4
134,2019-07-01,2016,6
134,2019-08-01,2016,6
134,2019-09-01,2016,5
134,2019-10-01,2016,6
134,2019-11-01,2016,4
134,2020-01-01,2016,5
134,2020-02-01,2016,5
134,2020-03-01,2016,6
134,2020-04-01,2016,5
134,2020-05-01,2016,7
134,2020-06-01,2016,5
134,2020-07-01,2016,3
134,2020-08-01,2016,4
134,2020-09-01,2016,2
134,2020-10-01,2016,3
134,2020-11-01,2016,3
134,2020-12-01,2016,3
134,2021-01-01,2016,4
134,2021-02-01,2016,3
134,2021-03-01,2016,3
134,2021-04-01,2016,4
134,2021-05-01,2016,3
134,2021-06-01,2016,6
134,2021-07-01,2016,4
134,2021-08-01,2016,5
134,2021-09-01,2016,5
134,2021-10-01,2016,4
134,2021-11-01,2017,4
134,2021-12-01,2017,3
134,2022-01-01,2017,5
134,2022-02-01,2017,4
134,2022-03-01,2017,5
134,2022-04-01,2017,4
134,2022-05-01,2016,6
134,2022-06-01,2016,6
134,2022-07-01,2016,6
134,2022-08-01,2016,4
134,2022-09-01,2016,4
134,2022-10-01,2016,2
134,2023-01-01,2016,3
134,2023-02-01,2016,4
134,2023-03-01,2016,4
134,2023-04-01,2016,3
134,2023-05-01,2016,3
134,2023-06-01,2017,8
134,2023-07-01,2017,7
134,2023-08-01,2017,2
134,2023-09-01,2017,2
134,2023-12-01,2017,2
134,2024-01-01,2016,2
134,2024-02-01,2016,2
134,2024-03-01,2016,2
134,2024-04-01,2016,2
134,2024-05-01,2016,2
134,2024-06-01,2016,2
134,2024-07-01,2016,2
134,2024-08-01,2016,2
134,2024-09-01,2016,2
134,2024-10-01,2016,2
134,2024-11-01,2016,2
134,2024-12-01,2016,2
134,2025-01-01,2016,2
134,2025-02-01,2016,2
134,2025-03-01,2016,2
134,2025-04-01,2016,2
134,2025-05-01,2016,2
135,2017-10-01,2017,2
135,2017-11-01,2017,2
135,2017-12-01,2017,2
135,2018-01-01,2016,2
135,2018-01-01,2017,10
135,2018-02-01,2017,10
135,2018-03-01,2016,2
135,2018-03-01,2017,10
135,2018-04-01,2016,3
135,2018-04-01,2017,7
135,2018-05-01,2016,3
135,2018-05-01,2017,8
135,2018-06-01,2016,3
135,2018-06-01,2017,8
135,2018-07-01,2017,9
135,2018-08-01,2017,7
135,2018-09-01,2017,8
135,2018-10-01,2017,10
135,2018-11-01,2017,9
135,2018-12-01,2017,10
135,2019-01-01,2017,16
135,2019-02-01,2017,7
135,2019-03-01,2016,5
135,2019-04-01,2016,4
135,2019-05-01,2016,5
135,2019-06-01,2016,6
135,2019-07-01,2016,3
135,2019-08-01,2016,5
135,2019-09-01,2016,3
135,2019-10-01,2016,9
135,2019-11-01,2016,5
135,2019-12-01,2016,4
135,2020-01-01,2016,4
135,2020-02-01,2016,2
135,2020-03-01,2016,3
135,2020-04-01,2016,2
135,2020-05-01,2016,3
135,2020-06-01,2016,4
135,2020-07-01,2016,3
135,2020-08-01,2016,4
135,2020-09-01,2016,8
135,2020-10-01,2016,2
135,2020-11-01,2016,6
135,2020-12-01,2016,6
135,2021-01-01,2016,12
135,2021-02-01,2016,10
135,2021-03-01,2016,8
135,2021-04-01,2016,11
135,2021-05-01,2016,7
135,2021-06-01,2016,4
135,2021-07-01,2016,8
135,2021-08-01,2016,5
135,2021-09-01,2016,6
135,2021-10-01,2016,3
135,2021-11-01,2016,5
135,2021-12-01,2016,9
135,2022-01-01,2016,4
145,2018-01-01,2016,5
145,2018-02-01,2016,9
145,2018-03-01,2016,3
145,2018-04-01,2016,4
145,2018-05-01,2016,8
145,2018-06-01,2016,7
145,2018-07-01,2016,9
145,2018-08-01,2016,6
145,2018-09-01,2016,7
145,2018-10-01,2016,6
145,2018-11-01,2016,7
145,2018-12-01,2016,8
145,2019-01-01,2016,8
145,2019-02-01,2016,10
145,2019-03-01,2016,8
145,2019-04-01,2016,6
145,2019-09-01,2016,2
145,2019-10-01,2016,3
145,2019-11-01,2016,3
145,2019-12-01,2016,2
145,2020-01-01,2016,6
145,2020-02-01,2016,5
145,2020-03-01,2016,4
145,2020-04-01,2016,4
145,2020-05-01,2016,4
145,2020-06-01,2016,4
145,2020-07-01,2016,2
145,2020-08-01,2016,3
145,2020-09-01,2016,2
145,2020-10-01,2017,2
145,2020-11-01,2017,3
145,2020-12-01,2017,3
145,2021-01-01,2017,3
145,2021-02-01,2017,4
145,2021-03-01,2017,3
145,2021-05-01,2016,4
145,2021-06-01,2016,4
145,2021-07-01,2016,4
145,2021-08-01,2016,3
145,2021-09-01,2016,4
145,2021-10-01,2016,5
145,2021-11-01,2017,3
145,2022-02-01,2016,4
145,2022-03-01,2016,4
145,2022-04-01,2016,3
145,2022-05-01,2016,6
145,2022-06-01,2016,5
145,2022-07-01,2016,5
145,2022-08-01,2016,4
145,2022-09-01,2016,7
145,2022-10-01,2016,6
145,2022-11-01,2016,8
145,2022-12-01,2016,4
145,2023-01-01,2016,7
145,2023-02-01,2016,4
145,2023-03-01,2016,7
145,2023-04-01,2016,6
145,2023-05-01,2016,9
145,2023-06-01,2016,5
145,2023-07-01,2016,10
145,2023-08-01,2016,5
145,2023-09-01,2016,6
145,2023-10-01,2016,8
145,2023-11-01,2016,8
145,2023-12-01,2016,6
145,2024-01-01,2016,5
145,2024-02-01,2016,6
145,2024-03-01,2016,6
145,2024-04-01,2016,5
145,2024-05-01,2016,3
145,2024-06-01,2016,3
145,2024-07-01,2017,5
145,2024-08-01,2017,3
145,2024-09-01,2017,6
145,2024-10-01,2017,5
145,2024-11-01,2017,2
145,2024-12-01,2017,2
145,2025-01-01,2017,3
145,2025-02-01,2017,3
145,2025-03-01,2017,7
145,2025-04-01,2017,12
147,2018-01-01,2017,3
147,2018-02-01,2017,4
147,2018-03-01,2017,4
147,2018-04-01,2017,3
147,2018-05-01,2017,5
147,2018-06-01,2017,6
147,2018-07-01,2017,8
147,2018-08-01,2017,7
147,2018-09-01,2017,5
147,2018-10-01,2017,5
147,2018-11-01,2017,7
147,2018-12-01,2017,5
147,2019-01-01,2017,5
147,2019-02-01,2017,5
147,2019-03-01,2017,5
147,2019-04-01,2017,5
147,2019-05-01,2017,4
147,2019-06-01,2017,4
147,2019-07-01,2017,6
147,2019-08-01,2017,6
147,2019-09-01,2017,4
147,2019-10-01,2017,6
147,2019-11-01,2017,5
147,2019-12-01,2017,7
147,2020-01-01,2017,6
147,2020-02-01,2017,6
147,2020-03-01,2017,8
147,2020-04-01,2017,9
147,2020-05-01,2017,8
147,2020-06-01,2017,6
147,2020-07-01,2017,6
147,2020-08-01,2017,5
147,2020-09-01,2017,5
147,2020-10-01,2017,6
147,2020-11-01,2017,8
147,2020-12-01,2017,6
147,2021-01-01,2017,5
147,2021-02-01,2017,6
147,2021-03-01,2017,6
147,2021-04-01,2017,6
147,2021-05-01,2017,3
147,2021-06-01,2017,7
147,2021-07-01,2017,6
147,2021-08-01,2017,8
147,2021-09-01,2017,9
147,2021-10-01,2017,7
147,2021-11-01,2017,6
147,2021-12-01,2017,6
147,2022-01-01,2017,8
147,2022-02-01,2017,8
147,2022-03-01,2017,8
147,2022-04-01,2017,6
147,2022-05-01,2017,5
147,2022-06-01,2017,6
147,2022-07-01,2017,6
147,2022-08-01,2017,4
147,2022-09-01,2017,5
147,2022-10-01,2017,7
147,2022-11-01,2017,8
147,2022-12-01,2017,8
147,2023-01-01,2017,5
147,2023-02-01,2017,5
147,2023-03-01,2017,7
147,2023-04-01,2017,7
147,2023-05-01,2017,9
147,2023-06-01,2017,8
147,2023-07-01,2017,7
147,2023-08-01,2017,6
147,2023-09-01,2017,8
147,2023-10-01,2017,8
147,2023-11-01,2017,9
147,2023-12-01,2017,6
147,2024-01-01,2017,8
147,2024-02-01,2017,9
147,2024-03-01,2017,9
147,2024-04-01,2017,7
147,2024-05-01,2017,5
147,2024-06-01,2017,7
147,2024-07-01,2017,7
147,2024-08-01,2017,6
147,2024-09-01,2017,6
147,2024-10-01,2017,6
147,2024-11-01,2017,5
147,2024-12-01,2017,3
147,2025-01-01,2017,5
147,2025-02-01,2017,4
147,2025-03-01,2017,4
147,2025-04-01,2017,6
147,2025-05-01,2017,4
147,2025-06-01,2017,3
148,2017-08-01,2017,5
148,2017-09-01,2017,4
148,2017-10-01,2017,4
148,2017-11-01,2017,5
148,2017-12-01,2017,3
148,2018-01-01,2017,2
148,2018-02-01,2017,2
148,2018-03-01,2017,2
148,2018-04-01,2017,2
148,2018-05-01,2017,2
148,2018-06-01,2017,2
148,2018-07-01,2017,3
148,2018-08-01,2017,3
148,2018-09-01,2017,3
149,2018-01-01,2016,10
149,2018-01-01,2017,11
149,2018-02-01,2016,9
149,2018-02-01,2017,9
149,2018-03-01,2016,10
149,2018-03-01,2017,11
149,2018-04-01,2016,9
149,2018-04-01,2017,12
149,2018-05-01,2016,8
149,2018-05-01,2017,9
149,2018-06-01,2016,9
149,2018-06-01,2017,11
149,2018-07-01,2016,9
149,2018-07-01,2017,10
149,2018-08-01,2016,11
149,2018-08-01,2017,9
149,2018-09-01,2016,11
149,2018-09-01,2017,11
149,2018-10-01,2016,7
149,2018-10-01,2017,9
149,2018-11-01,2016,8
149,2018-11-01,2017,8
149,2018-12-01,2016,9
149,2018-12-01,2017,4
149,2019-01-01,2016,7
149,2019-02-01,2016,12
149,2019-03-01,2016,13
149,2019-04-01,2016,12
149,2019-05-01,2016,11
149,2019-06-01,2016,11
149,2019-07-01,2016,12
149,2019-08-01,2016,12
149,2019-09-01,2016,13
149,2019-10-01,2016,11
149,2019-11-01,2016,7
149,2019-12-01,2016,12
149,2020-01-01,2016,9
149,2020-02-01,2016,7
149,2020-03-01,2016,8
149,2020-04-01,2016,9
149,2020-05-01,2016,8
149,2020-06-01,2016,9
149,2020-07-01,2016,10
149,2020-08-01,2016,9
149,2020-09-01,2016,9
149,2020-10-01,2016,8
149,2020-11-01,2016,7
149,2020-12-01,2016,5
149,2021-01-01,2016,9
149,2021-02-01,2016,13
149,2021-03-01,2016,14
149,2021-04-01,2016,12
149,2021-05-01,2016,12
149,2021-06-01,2016,14
149,2021-07-01,2016,7
149,2021-08-01,2016,13
149,2021-09-01,2016,13
149,2021-10-01,2016,12
149,2024-01-01,2016,2
149,2024-02-01,2016,2
149,2024-03-01,2016,2
149,2024-04-01,2016,2
149,2024-05-01,2016,2
149,2024-06-01,2016,2
150,2018-01-01,2016,4
150,2018-01-01,2017,4
150,2018-02-01,2016,7
150,2018-02-01,2017,5
150,2018-03-01,2016,5
150,2018-03-01,2017,5
150,2018-04-01,2016,6
150,2018-04-01,2017,3
150,2018-05-01,2016,3
150,2018-05-01,2017,5
150,2018-06-01,2016,8
150,2018-06-01,2017,6
150,2018-07-01,2016,6
150,2018-07-01,2017,5
150,2018-08-01,2016,6
150,2018-08-01,2017,5
150,2018-09-01,2016,7
150,2018-09-01,2017,5
150,2018-10-01,2016,7
150,2018-10-01,2017,6
150,2018-11-01,2016,8
150,2018-11-01,2017,6
150,2018-12-01,2016,7
150,2018-12-01,2017,7
150,2019-01-01,2016,4
150,2019-02-01,2016,3
150,2019-03-01,2016,8
150,2019-04-01,2016,8
150,2019-05-01,2016,9
150,2019-06-01,2016,5
150,2019-07-01,2016,9
150,2019-08-01,2016,4
150,2019-09-01,2016,6
150,2019-10-01,2017,2
150,2019-11-01,2017,2
150,2019-12-01,2017,3
150,2020-01-01,2017,6
150,2020-02-01,2017,3
150,2020-03-01,2017,4
150,2020-04-01,2017,4
150,2020-05-01,2017,7
150,2020-06-01,2017,8
150,2020-07-01,2017,9
150,2020-08-01,2017,8
151,2018-01-01,2016,6
151,2018-01-01,2017,4
151,2018-02-01,2016,4
151,2018-02-01,2017,4
151,2018-03-01,2016,5
151,2018-03-01,2017,4
151,2018-04-01,2016,6
151,2018-04-01,2017,4
151,2018-05-01,2016,7
151,2018-05-01,2017,4
151,2018-06-01,2016,7
151,2018-06-01,2017,4
151,2018-07-01,2016,7
151,2018-07-01,2017,4
151,2018-08-01,2016,4
151,2018-08-01,2017,4
151,2018-09-01,2016,7
151,2018-09-01,2017,4
151,2018-10-01,2016,6
151,2018-10-01,2017,3
151,2018-11-01,2016,7
151,2018-11-01,2017,4
151,2018-12-01,2016,4
151,2018-12-01,2017,4
151,2019-01-01,2016,4
151,2019-02-01,2016,5
151,2019-03-01,2016,5
151,2019-04-01,2016,7
151,2019-05-01,2016,7
151,2019-06-01,2016,7
151,2019-07-01,2017,5
151,2019-08-01,2017,4
151,2019-09-01,2017,6
152,2018-01-01,2016,6
152,2018-01-01,2017,7
152,2018-02-01,2016,4
152,2018-02-01,2017,7
152,2018-03-01,2016,5
152,2018-03-01,2017,10
152,2018-04-01,2016,6
152,2018-04-01,2017,13
152,2018-05-01,2016,6
152,2018-05-01,2017,11
152,2018-06-01,2016,2
152,2018-06-01,2017,12
152,2018-07-01,2016,2
152,2018-07-01,2017,8
152,2018-08-01,2016,3
152,2018-08-01,2017,9
152,2018-09-01,2016,4
152,2018-09-01,2017,9
152,2018-10-01,2016,7
152,2018-10-01,2017,3
152,2018-11-01,2016,4
152,2018-11-01,2017,5
152,2018-12-01,2017,7
152,2019-01-01,2016,3
152,2019-02-01,2016,5
152,2019-03-01,2016,8
152,2019-04-01,2016,3
152,2019-05-01,2016,3
152,2019-06-01,2016,14
152,2019-07-01,2016,7
152,2019-08-01,2016,9
152,2019-09-01,2016,13
152,2019-10-01,2016,10
152,2019-11-01,2016,3
152,2019-12-01,2016,6
152,2020-01-01,2016,3
152,2020-02-01,2016,4
152,2020-03-01,2016,6
152,2020-04-01,2016,3
152,2020-05-01,2016,3
152,2020-06-01,2016,2
152,2020-07-01,2016,3
152,2020-08-01,2016,3
152,2020-09-01,2016,3
152,2020-10-01,2016,2
152,2020-12-01,2016,2
152,2021-01-01,2016,2
152,2021-02-01,2016,4
152,2021-03-01,2016,6
152,2021-04-01,2016,4
152,2021-05-01,2016,5
152,2021-06-01,2016,5
152,2021-07-01,2016,3
152,2021-08-01,2016,2
152,2021-09-01,2016,2
152,2021-10-01,2016,3
152,2021-11-01,2016,3
152,2021-12-01,2016,3
152,2022-01-01,2016,8
152,2022-02-01,2016,4
152,2022-03-01,2016,3
152,2022-04-01,2016,3
152,2022-05-01,2016,7
152,2022-06-01,2016,6
152,2022-07-01,2016,6
152,2022-08-01,2016,7
152,2022-09-01,2016,7
152,2022-10-01,2016,3
152,2022-11-01,2016,3
152,2023-01-01,2016,5
152,2023-02-01,2016,2
152,2023-03-01,2016,3
152,2023-04-01,2016,4
152,2023-05-01,2016,3
152,2023-06-01,2016,3
152,2023-07-01,2016,2
152,2023-08-01,2016,2
152,2023-09-01,2016,2
152,2023-10-01,2016,3
152,2023-11-01,2016,2
152,2023-12-01,2016,2
152,2024-01-01,2016,3
152,2024-02-01,2016,2
152,2024-03-01,2017,2
152,2024-04-01,2017,2
152,2024-05-01,2017,2
152,2024-06-01,2017,2
152,2024-07-01,2017,2
152,2024-08-01,2017,2
152,2024-09-01,2017,2
152,2025-01-01,2017,2
152,2025-02-01,2017,2
152,2025-03-01,2017,2
152,2025-04-01,2017,2
152,2025-05-01,2017,2
153,2018-01-01,2017,13
153,2018-02-01,2017,11
153,2018-03-01,2017,11
153,2018-04-01,2017,15
153,2018-05-01,2017,14
153,2018-06-01,2017,17
153,2018-07-01,2017,17
153,2018-08-01,2017,21
153,2018-09-01,2017,16
153,2018-10-01,2017,16
153,2018-11-01,2017,14
153,2018-12-01,2017,6
153,2019-01-01,2017,9
153,2019-02-01,2017,11
153,2019-03-01,2017,10
153,2019-04-01,2017,7
153,2019-05-01,2017,6
153,2019-06-01,2017,7
154,2018-01-01,2016,7
154,2018-01-01,2017,2
154,2018-02-01,2016,7
154,2018-02-01,2017,2
154,2018-03-01,2016,6
154,2018-03-01,2017,2
154,2018-04-01,2016,5
154,2018-04-01,2017,2
154,2018-05-01,2016,4
154,2018-05-01,2017,4
154,2018-06-01,2016,10
154,2018-06-01,2017,3
154,2018-07-01,2016,7
154,2018-07-01,2017,3
154,2018-08-01,2016,6
154,2018-08-01,2017,4
154,2018-09-01,2016,9
154,2018-09-01,2017,3
154,2018-10-01,2016,10
154,2018-10-01,2017,4
154,2018-11-01,2017,3
154,2018-12-01,2016,6
154,2019-01-01,2016,6
154,2019-02-01,2016,5
154,2019-04-01,2017,2
154,2019-05-01,2017,4
154,2019-06-01,2017,3
154,2019-07-01,2017,5
154,2019-08-01,2017,6
154,2019-09-01,2017,8
154,2019-10-01,2017,6
154,2019-11-01,2017,4
154,2019-12-01,2017,3
154,2020-01-01,2017,5
154,2020-02-01,2017,5
154,2020-03-01,2017,4
154,2020-04-01,2017,4
154,2020-05-01,2017,3
154,2020-06-01,2017,5
154,2020-07-01,2017,6
154,2020-08-01,2017,5
154,2020-09-01,2017,5
154,2020-10-01,2017,7
154,2020-11-01,2017,7
154,2020-12-01,2017,3
154,2021-01-01,2017,5
154,2021-02-01,2017,8
154,2021-03-01,2017,7
154,2021-04-01,2017,6
154,2021-05-01,2017,7
154,2021-06-01,2017,7
154,2021-07-01,2017,9
155,2018-01-01,2016,6
155,2018-02-01,2016,7
155,2018-03-01,2016,9
155,2018-04-01,2016,9
155,2018-05-01,2016,7
155,2018-06-01,2016,6
155,2018-07-01,2016,8
155,2018-08-01,2016,8
155,2018-09-01,2016,9
155,2018-10-01,2016,9
155,2018-11-01,2016,9
155,2018-12-01,2016,9
155,2019-01-01,2016,4
155,2019-02-01,2016,4
155,2019-03-01,2016,4
155,2019-04-01,2016,4
155,2019-05-01,2016,4
155,2019-06-01,2016,4
155,2019-07-01,2016,3
155,2019-08-01,2016,3
157,2018-04-01,2017,5
157,2018-05-01,2017,6
157,2018-06-01,2017,7
157,2018-07-01,2017,8
157,2018-08-01,2017,8
157,2018-09-01,2017,8
157,2018-10-01,2017,7
157,2018-11-01,2017,6
157,2018-12-01,2017,4
157,2019-01-01,2017,9
157,2019-02-01,2017,7
157,2019-03-01,2017,5
157,2019-04-01,2017,9
157,2019-05-01,2017,8
157,2019-06-01,2017,6
157,2019-07-01,2017,9
157,2019-08-01,2017,7
157,2019-09-01,2017,6
157,2019-10-01,2017,6
157,2019-11-01,2017,6
157,2019-12-01,2017,8
157,2020-01-01,2017,5
157,2020-02-01,2017,5
157,2020-03-01,2017,6
157,2020-04-01,2017,5
157,2020-05-01,2017,4
157,2020-06-01,2017,4
157,2020-07-01,2017,9
157,2020-08-01,2017,8
157,2020-09-01,2017,8
157,2020-10-01,2017,8
157,2020-11-01,2017,6
157,2021-01-01,2017,6
157,2021-02-01,2017,9
157,2021-03-01,2017,8
157,2021-04-01,2017,9
157,2021-05-01,2017,7
157,2021-06-01,2017,5
157,2021-07-01,2017,5
157,2021-08-01,2017,6
157,2021-09-01,2017,8
157,2021-10-01,2017,8
157,2021-11-01,2017,8
157,2021-12-01,2017,4
157,2022-01-01,2017,5
157,2022-02-01,2017,5
157,2022-03-01,2017,6
157,2022-04-01,2017,6
157,2022-05-01,2017,7
157,2022-06-01,2017,6
157,2022-07-01,2017,8
157,2022-08-01,2017,7
157,2022-09-01,2017,4
157,2022-10-01,2017,2
157,2022-11-01,2017,6
157,2022-12-01,2017,3
157,2023-01-01,2017,4
157,2023-02-01,2017,4
157,2023-03-01,2017,4
157,2023-04-01,2017,4
157,2023-05-01,2017,4
157,2023-06-01,2017,5
157,2023-07-01,2017,3
