du_id,dwp_id,month,work_secs_wp,work_hours_wp
41,2078,2018-05-01,221400,61.5
41,2078,2018-06-01,168300,46.75
41,2078,2018-07-01,425700,118.25
41,2078,2018-08-01,97200,27
41,2078,2018-09-01,399600,111
41,2078,2018-10-01,326700,90.75
41,2126,2018-07-01,27000,7.5
41,2126,2018-09-01,80100,22.25
41,2126,2018-10-01,186300,51.75
41,2126,2018-12-01,106200,29.5
41,2127,2017-08-01,81000,22.5
41,2127,2017-09-01,290700,80.75
41,2127,2017-10-01,61200,17
41,2127,2017-11-01,150300,41.75
41,2127,2017-12-01,282600,78.5
41,2267,2017-10-01,157500,43.75
41,2348,2019-01-01,25200,7
41,2348,2019-06-01,32400,9
41,2348,2019-07-01,114300,31.75
41,2348,2019-08-01,106200,29.5
41,2348,2019-09-01,29700,8.25
41,2348,2019-11-01,62100,17.25
41,2349,2020-02-01,30600,8.5
41,2349,2020-03-01,78300,21.75
41,2349,2020-04-01,82800,23
41,2349,2020-06-01,30600,8.5
41,2349,2020-07-01,28800,8
41,2350,2021-05-01,137700,38.25
41,2350,2021-06-01,259200,72
41,2350,2021-07-01,210600,58.5
41,2350,2021-09-01,27000,7.5
41,2351,2018-06-01,103500,28.75
41,2351,2018-07-01,27900,7.75
41,2351,2018-09-01,58500,16.25
41,2351,2018-11-01,143100,39.75
41,2351,2018-12-01,73800,20.5
41,2352,2018-07-01,25200,7
41,2352,2018-10-01,176400,49
41,2352,2018-11-01,57600,16
41,2352,2018-12-01,108000,30
41,2454,2020-09-01,82800,23
41,2454,2020-11-01,89100,24.75
41,2455,2021-07-01,31500,8.75
41,2455,2021-08-01,56700,15.75
41,2455,2021-09-01,297000,82.5
41,2465,2018-11-01,68400,19
41,2465,2018-12-01,36000,10
41,2466,2019-08-01,27000,7.5
41,2466,2019-10-01,57600,16
41,2466,2019-11-01,27900,7.75
41,2467,2020-08-01,130500,36.25
41,2467,2020-09-01,29700,8.25
41,2468,2021-01-01,29700,8.25
41,2468,2021-08-01,57600,16
41,2469,2018-04-01,28800,8
41,2469,2018-05-01,30600,8.5
41,2469,2018-06-01,49500,13.75
41,2469,2018-11-01,242100,67.25
41,2469,2018-12-01,25200,7
41,2475,2019-02-01,24300,6.75
41,2475,2019-03-01,54000,15
41,2475,2019-05-01,79200,22
41,2475,2019-06-01,81900,22.75
41,2475,2019-07-01,164700,45.75
41,2475,2019-08-01,80100,22.25
41,2475,2019-09-01,29700,8.25
41,2475,2019-10-01,114300,31.75
41,2475,2019-11-01,60300,16.75
41,2477,2020-01-01,305100,84.75
41,2477,2020-02-01,171000,47.5
41,2477,2020-03-01,60300,16.75
41,2477,2020-12-01,53100,14.75
41,2479,2021-02-01,222300,61.75
41,2479,2021-03-01,168300,46.75
41,2479,2021-04-01,58500,16.25
41,2479,2021-05-01,107100,29.75
41,2479,2021-07-01,28800,8
41,2481,2020-01-01,99000,27.5
41,2481,2020-02-01,138600,38.5
41,2481,2020-03-01,280800,78
41,2481,2020-04-01,27000,7.5
41,2482,2019-06-01,32400,9
41,2482,2019-07-01,28800,8
41,2482,2019-10-01,28800,8
41,2483,2020-01-01,90900,25.25
41,2483,2020-02-01,115200,32
41,2483,2020-03-01,59400,16.5
41,2483,2020-04-01,113400,31.5
41,2483,2020-06-01,30600,8.5
41,2483,2020-07-01,32400,9
41,2484,2021-02-01,27000,7.5
41,2484,2021-04-01,112500,31.25
41,2484,2021-05-01,31500,8.75
41,2484,2021-06-01,192600,53.5
41,2484,2021-07-01,61200,17
41,2485,2019-03-01,133200,37
41,2485,2019-04-01,23400,6.5
41,2485,2019-05-01,133200,37
41,2485,2019-06-01,49500,13.75
41,2485,2019-07-01,85500,23.75
41,2485,2019-08-01,51300,14.25
41,2485,2019-09-01,29700,8.25
41,2485,2019-10-01,27000,7.5
41,2485,2019-11-01,146700,40.75
41,2486,2021-04-01,59400,16.5
41,2486,2021-06-01,58500,16.25
41,2486,2021-07-01,231300,64.25
41,2486,2021-08-01,232200,64.5
41,2486,2021-09-01,152100,42.25
41,2486,2021-10-01,27900,7.75
41,2491,2019-01-01,378900,105.25
41,2491,2019-02-01,320400,89
41,2491,2019-03-01,421200,117
41,2491,2019-04-01,251100,69.75
41,2491,2019-05-01,357300,99.25
41,2491,2019-06-01,171000,47.5
41,2491,2019-07-01,277200,77
41,2491,2019-08-01,76500,21.25
41,2491,2019-09-01,226800,63
41,2491,2019-10-01,419400,116.5
41,2491,2019-11-01,295200,82
41,2491,2019-12-01,284400,79
41,2552,2018-04-01,129600,36
41,2559,2018-04-01,39600,11
41,2559,2018-05-01,27000,7.5
41,2559,2018-06-01,26100,7.25
41,2559,2018-07-01,27000,7.5
41,2559,2018-09-01,183600,51
41,2559,2018-10-01,28800,8
41,2559,2018-11-01,3600,1
41,2559,2018-12-01,7200,2
41,2560,2019-01-01,181800,50.5
41,2560,2019-02-01,75600,21
41,2560,2019-03-01,114300,31.75
41,2560,2019-04-01,18900,5.25
41,2560,2019-05-01,56700,15.75
41,2560,2019-06-01,49500,13.75
41,2560,2019-07-01,28800,8
41,2560,2019-09-01,173700,48.25
41,2561,2020-01-01,241200,67
41,2561,2020-02-01,252000,70
41,2561,2020-03-01,280800,78
41,2561,2020-04-01,140400,39
41,2561,2020-07-01,91800,25.5
41,2561,2020-09-01,36000,10
41,2562,2021-01-01,101700,28.25
41,2562,2021-02-01,112500,31.25
41,2562,2021-03-01,57600,16
41,2562,2021-04-01,61200,17
41,2562,2021-05-01,27900,7.75
41,2562,2021-06-01,117000,32.5
41,2562,2021-07-01,86400,24
41,2562,2021-09-01,58500,16.25
41,2562,2021-10-01,24300,6.75
41,2562,2021-11-01,28800,8
41,2608,2018-03-01,14400,4
41,2608,2018-05-01,90900,25.25
41,2608,2018-06-01,25200,7
41,2608,2018-10-01,18900,5.25
41,2608,2018-11-01,256500,71.25
41,2671,2018-07-01,135000,37.5
41,2671,2018-08-01,28800,8
41,2771,2019-03-01,24300,6.75
41,2771,2019-04-01,25200,7
41,2771,2019-05-01,27000,7.5
41,2771,2019-06-01,57600,16
41,2771,2019-07-01,54000,15
41,2771,2019-11-01,61200,17
41,2817,2020-01-01,457200,127
41,2817,2020-02-01,250200,69.5
41,2817,2020-03-01,200700,55.75
41,2817,2020-04-01,84600,23.5
41,2817,2020-05-01,108900,30.25
41,2817,2020-06-01,268200,74.5
41,2817,2020-07-01,300600,83.5
41,2817,2020-08-01,63900,17.75
41,2817,2020-09-01,467100,129.75
41,2817,2020-10-01,381600,106
41,2817,2020-11-01,203400,56.5
41,2817,2021-01-01,240300,66.75
41,2817,2021-02-01,413100,114.75
41,2817,2021-03-01,438300,121.75
41,2817,2021-04-01,252000,70
41,2817,2021-06-01,171900,47.75
41,2817,2021-07-01,148500,41.25
41,2817,2021-08-01,61200,17
41,2817,2021-09-01,185400,51.5
41,2817,2021-10-01,363600,101
41,2820,2019-01-01,27000,7.5
41,2820,2019-02-01,24300,6.75
41,2820,2019-03-01,73800,20.5
41,2836,2020-01-01,175500,48.75
41,2836,2020-02-01,120600,33.5
41,2836,2020-03-01,132300,36.75
41,2836,2020-04-01,117900,32.75
41,2925,2019-04-01,27000,7.5
41,2925,2019-05-01,169200,47
41,2925,2019-06-01,30600,8.5
41,2931,2019-07-01,111600,31
41,2931,2019-09-01,54000,15
41,2932,2019-07-01,135900,37.75
41,2932,2019-09-01,14400,4
41,2932,2019-10-01,89100,24.75
41,2932,2019-11-01,178200,49.5
41,2947,2019-09-01,126900,35.25
41,2947,2019-10-01,63000,17.5
41,2947,2019-11-01,90900,25.25
41,2962,2019-01-01,185400,51.5
41,2962,2019-02-01,50400,14
41,2962,2019-03-01,117900,32.75
41,2962,2019-04-01,148500,41.25
41,2962,2019-05-01,56700,15.75
41,2962,2019-06-01,25200,7
41,2962,2019-07-01,57600,16
41,2962,2019-08-01,25200,7
41,2962,2019-09-01,26100,7.25
41,2962,2019-11-01,32400,9
41,2971,2019-12-01,122400,34
41,2974,2019-07-01,27000,7.5
41,2974,2019-10-01,29700,8.25
41,3092,2019-10-01,27000,7.5
41,3092,2019-11-01,84600,23.5
41,3094,2019-05-01,179100,49.75
41,3094,2019-06-01,107100,29.75
41,3094,2019-07-01,107100,29.75
41,3094,2019-09-01,58500,16.25
41,3094,2019-10-01,59400,16.5
41,3094,2019-11-01,64800,18
41,3095,2020-01-01,129600,36
41,3095,2020-02-01,86400,24
41,3124,2019-07-01,109800,30.5
41,3124,2019-09-01,14400,4
41,3124,2019-10-01,60300,16.75
41,3124,2019-11-01,356400,99
41,3173,2019-05-01,90900,25.25
41,3173,2019-06-01,132300,36.75
41,3173,2019-07-01,244800,68
41,3173,2019-08-01,101700,28.25
41,3173,2019-09-01,154800,43
41,3173,2019-10-01,150300,41.75
41,3173,2019-11-01,209700,58.25
41,3173,2019-12-01,153000,42.5
41,3174,2020-01-01,309600,86
41,3174,2020-02-01,117900,32.75
41,3188,2019-05-01,35100,9.75
41,3188,2019-06-01,25200,7
41,3188,2019-09-01,42300,11.75
41,3188,2019-10-01,32400,9
41,3189,2020-01-01,123300,34.25
41,3189,2020-02-01,57600,16
41,3204,2020-01-01,59400,16.5
41,3204,2020-02-01,26100,7.25
41,3204,2020-03-01,108900,30.25
41,3204,2020-04-01,172800,48
41,3204,2020-05-01,85500,23.75
41,3204,2020-06-01,27900,7.75
41,3204,2020-09-01,36000,10
41,3204,2020-10-01,29700,8.25
41,3255,2020-03-01,27000,7.5
41,3255,2020-04-01,148500,41.25
41,3255,2020-05-01,29700,8.25
41,3255,2020-06-01,91800,25.5
41,3255,2020-07-01,390600,108.5
41,3255,2020-08-01,28800,8
41,3256,2020-02-01,28800,8
41,3256,2020-03-01,77400,21.5
41,3256,2020-04-01,32400,9
41,3256,2020-05-01,28800,8
41,3256,2020-06-01,30600,8.5
41,3319,2020-05-01,57600,16
41,3319,2020-06-01,29700,8.25
41,3319,2020-07-01,61200,17
41,3319,2020-08-01,160200,44.5
41,3319,2020-09-01,57600,16
41,3319,2020-10-01,54000,15
41,3319,2020-11-01,27900,7.75
41,3320,2020-05-01,231300,64.25
41,3320,2020-07-01,153000,42.5
41,3320,2020-08-01,99900,27.75
41,3321,2020-05-01,118800,33
41,3321,2020-06-01,145800,40.5
41,3321,2020-07-01,336600,93.5
41,3321,2020-08-01,197100,54.75
41,3321,2020-10-01,54900,15.25
41,3321,2020-12-01,26100,7.25
41,3322,2020-07-01,90900,25.25
41,3322,2020-08-01,288900,80.25
41,3322,2020-09-01,143100,39.75
41,3322,2020-10-01,138600,38.5
41,3322,2020-11-01,116100,32.25
41,3322,2020-12-01,30600,8.5
41,3323,2020-05-01,234000,65
41,3323,2020-06-01,58500,16.25
41,3323,2020-07-01,214200,59.5
41,3323,2020-08-01,68400,19
41,3323,2020-10-01,29700,8.25
41,3323,2020-11-01,29700,8.25
41,3330,2020-02-01,87300,24.25
41,3330,2020-03-01,107100,29.75
41,3330,2020-04-01,30600,8.5
41,3336,2020-07-01,146700,40.75
41,3336,2020-08-01,127800,35.5
41,3341,2020-05-01,120600,33.5
41,3341,2020-06-01,123300,34.25
41,3341,2020-07-01,248400,69
41,3441,2020-10-01,177300,49.25
41,3441,2020-11-01,165600,46
41,3441,2020-12-01,162900,45.25
41,3442,2020-10-01,152100,42.25
41,3442,2020-11-01,171900,47.75
41,3442,2020-12-01,30600,8.5
41,3443,2020-09-01,139500,38.75
41,3443,2020-10-01,153900,42.75
41,3443,2020-11-01,31500,8.75
41,3443,2020-12-01,30600,8.5
41,3455,2020-11-01,223200,62
41,3455,2020-12-01,138600,38.5
41,3460,2020-11-01,144000,40
41,3460,2020-12-01,53100,14.75
41,3461,2020-03-01,85500,23.75
41,3461,2020-04-01,343800,95.5
41,3461,2020-05-01,88200,24.5
41,3461,2020-12-01,26100,7.25
41,3466,2020-11-01,116100,32.25
41,3466,2020-12-01,101700,28.25
41,3468,2020-11-01,86400,24
41,3468,2020-12-01,83700,23.25
41,3470,2020-03-01,31500,8.75
41,3470,2020-05-01,27000,7.5
41,3470,2020-07-01,127800,35.5
41,3470,2020-11-01,54000,15
41,3470,2020-12-01,115200,32
41,3487,2020-07-01,99000,27.5
41,3487,2020-11-01,54000,15
41,3487,2020-12-01,168300,46.75
41,3626,2021-01-01,51300,14.25
41,3626,2021-02-01,25200,7
41,3626,2021-07-01,56700,15.75
41,3626,2021-08-01,88200,24.5
41,3626,2021-09-01,89100,24.75
41,3627,2021-09-01,208800,58
41,3627,2021-10-01,53100,14.75
41,3627,2021-11-01,28800,8
41,3628,2021-08-01,32400,9
41,3628,2021-09-01,114300,31.75
41,3629,2021-09-01,207900,57.75
41,3629,2021-10-01,88200,24.5
41,3629,2021-11-01,30600,8.5
41,3631,2021-01-01,159300,44.25
41,3631,2021-02-01,28800,8
41,3631,2021-03-01,79200,22
41,3631,2021-09-01,92700,25.75
41,3631,2021-10-01,81000,22.5
41,3632,2021-01-01,78300,21.75
41,3632,2021-03-01,243000,67.5
41,3632,2021-04-01,58500,16.25
41,3632,2021-06-01,27900,7.75
41,3633,2021-01-01,159300,44.25
41,3633,2021-02-01,54900,15.25
41,3633,2021-04-01,83700,23.25
41,3633,2021-05-01,31500,8.75
41,3633,2021-07-01,56700,15.75
41,3633,2021-10-01,24300,6.75
41,3634,2021-01-01,81900,22.75
41,3634,2021-04-01,61200,17
41,3634,2021-05-01,61200,17
41,3634,2021-06-01,55800,15.5
41,3634,2021-07-01,56700,15.75
41,3634,2021-08-01,32400,9
41,3635,2021-01-01,55800,15.5
41,3635,2021-05-01,27000,7.5
41,3635,2021-06-01,28800,8
41,3635,2021-07-01,112500,31.25
41,3635,2021-08-01,54900,15.25
41,3635,2021-09-01,118800,33
41,3635,2021-10-01,59400,16.5
41,3636,2021-02-01,26100,7.25
41,3636,2021-03-01,77400,21.5
41,3636,2021-05-01,56700,15.75
41,3636,2021-07-01,29700,8.25
41,3651,2021-02-01,27000,7.5
41,3651,2021-03-01,57600,16
41,3651,2021-04-01,255600,71
41,3651,2021-05-01,192600,53.5
41,3651,2021-06-01,361800,100.5
41,3651,2021-07-01,261000,72.5
41,3651,2021-08-01,82800,23
45,16,2007-01-01,233100,64.75
45,16,2007-02-01,360900,100.25
45,16,2007-03-01,294300,81.75
45,17,2007-01-01,27900,7.75
45,48,2007-07-01,136800,38
45,53,2007-01-01,27900,7.75
45,53,2007-02-01,269100,74.75
45,53,2007-03-01,229500,63.75
45,53,2007-04-01,86400,24
45,53,2007-05-01,100800,28
45,53,2007-06-01,117000,32.5
45,53,2007-07-01,117000,32.5
45,53,2007-08-01,57600,16
45,53,2007-09-01,129600,36
45,53,2007-10-01,133200,37
45,53,2007-11-01,131400,36.5
45,53,2007-12-01,117900,32.75
45,130,2007-04-01,325800,90.5
45,130,2007-05-01,321300,89.25
45,130,2007-06-01,407700,113.25
45,130,2007-07-01,453600,126
45,130,2007-08-01,279900,77.75
45,130,2007-09-01,501300,139.25
45,130,2007-10-01,523800,145.5
45,130,2007-11-01,511200,142
45,130,2007-12-01,378900,105.25
45,130,2008-01-01,604800,168
45,130,2008-02-01,576000,160
45,130,2008-03-01,489600,136
45,154,2008-04-01,533700,148.25
45,154,2008-05-01,516600,143.5
45,154,2008-06-01,547200,152
45,154,2008-07-01,489600,136
45,154,2008-08-01,287100,79.75
45,154,2008-09-01,633600,176
45,154,2008-10-01,588300,163.41666666666666
45,154,2008-11-01,442800,123
45,154,2008-12-01,342000,95
45,154,2009-01-01,469800,130.5
45,154,2009-02-01,570600,158.5
45,154,2009-03-01,612000,170
45,154,2009-04-01,534600,148.5
45,154,2009-05-01,541800,150.5
45,154,2009-06-01,639900,177.75
45,157,2008-04-01,99900,27.75
45,185,2008-10-01,95400,26.5
45,185,2008-11-01,104400,29
45,185,2008-12-01,95400,26.5
45,185,2009-01-01,117900,32.75
45,185,2009-02-01,97200,27
45,185,2009-03-01,91800,25.5
45,185,2009-08-01,28800,8
45,185,2009-09-01,115200,32
45,185,2009-10-01,36000,10
45,185,2009-11-01,95400,26.5
45,185,2010-04-01,39600,11
45,185,2010-05-01,59400,16.5
45,185,2010-06-01,36000,10
45,185,2010-07-01,40500,11.25
45,185,2010-08-01,87300,24.25
45,187,2009-06-01,66600,18.5
45,187,2009-07-01,173700,48.25
45,187,2009-08-01,54900,15.25
45,187,2009-09-01,216000,60
45,187,2009-10-01,450900,125.25
45,187,2009-11-01,318600,88.5
45,187,2009-12-01,310500,86.25
45,187,2010-01-01,125100,34.75
45,187,2010-02-01,59400,16.5
45,189,2009-07-01,681900,189.41666666666666
45,189,2009-08-01,242100,67.25
45,189,2009-09-01,596700,165.75
45,189,2009-10-01,554400,154
45,189,2009-11-01,502200,139.5
45,189,2009-12-01,502200,139.5
45,189,2010-01-01,508500,141.25
45,189,2010-02-01,523800,145.5
45,189,2010-03-01,600300,166.75
45,189,2010-04-01,375300,104.25
45,189,2010-05-01,408600,113.5
45,189,2010-06-01,469800,130.5
45,189,2010-07-01,513000,142.5
45,189,2010-08-01,204300,56.75
45,189,2010-09-01,391500,108.75
45,189,2010-10-01,517500,143.75
45,189,2010-11-01,490500,136.25
45,189,2010-12-01,276300,76.75
45,193,2009-09-01,86400,24
45,193,2009-10-01,64800,18
45,193,2009-11-01,66600,18.5
45,193,2010-01-01,37800,10.5
45,193,2010-02-01,55800,15.5
45,193,2010-03-01,58500,16.25
45,193,2010-04-01,57600,16
45,193,2010-05-01,64800,18
45,193,2010-06-01,65700,18.25
45,193,2010-07-01,57600,16
45,193,2010-08-01,55800,15.5
45,193,2010-10-01,84600,23.5
45,193,2010-11-01,63900,17.75
45,193,2010-12-01,63000,17.5
45,219,2010-10-01,88200,24.5
45,219,2010-11-01,92700,25.75
45,219,2010-12-01,63000,17.5
45,219,2011-01-01,27900,7.75
45,219,2011-02-01,26100,7.25
45,219,2011-03-01,364500,101.25
45,238,2011-01-01,557100,154.75
45,238,2011-02-01,542700,150.75
45,238,2011-03-01,542700,150.75
45,238,2011-04-01,82800,23
45,238,2011-05-01,648000,180
45,238,2011-06-01,531300,147.58333333333334
45,238,2011-07-01,575100,159.75
45,238,2011-08-01,522000,145
45,238,2011-09-01,413100,114.75
45,238,2011-10-01,437400,121.5
45,238,2011-11-01,360900,100.25
45,238,2011-12-01,211500,58.75
45,243,2012-04-01,113400,31.5
45,243,2012-05-01,171000,47.5
45,243,2012-06-01,54900,15.25
45,243,2012-07-01,82800,23
45,243,2012-08-01,199800,55.5
45,243,2012-09-01,175500,48.75
45,243,2012-10-01,162900,45.25
45,243,2012-11-01,197100,54.75
45,246,2011-04-01,22500,6.25
45,263,2013-09-01,191700,53.25
45,264,2011-09-01,369900,102.75
45,264,2011-10-01,455400,126.5
45,264,2011-11-01,324900,90.25
45,264,2011-12-01,271800,75.5
45,264,2012-01-01,373500,103.75
45,264,2012-02-01,92700,25.75
45,264,2012-03-01,311400,86.5
45,264,2012-04-01,282600,78.5
45,264,2012-05-01,240300,66.75
45,264,2012-06-01,202500,56.25
45,264,2012-07-01,152100,42.25
45,264,2012-08-01,330300,91.75
45,264,2012-09-01,336600,93.5
45,264,2012-10-01,205200,57
45,264,2012-11-01,192600,53.5
45,264,2012-12-01,127800,35.5
45,264,2013-01-01,377100,104.75
45,264,2013-02-01,378900,105.25
45,264,2013-03-01,421200,117
45,264,2013-04-01,434700,120.75
45,264,2013-05-01,302400,84
45,264,2013-06-01,374700,104.08333333333333
45,264,2013-07-01,253800,70.5
45,264,2013-08-01,307800,85.5
45,264,2013-09-01,303300,84.25
45,264,2013-10-01,315900,87.75
45,264,2013-11-01,419400,116.5
45,264,2013-12-01,294300,81.75
45,264,2014-01-01,481200,133.66666666666666
45,264,2014-02-01,382500,106.25
45,295,2012-01-01,409500,113.75
45,295,2012-02-01,151200,42
45,295,2012-03-01,329400,91.5
45,295,2012-04-01,303300,84.25
45,295,2012-05-01,336600,93.5
45,295,2012-06-01,138600,38.5
45,295,2012-07-01,260100,72.25
45,295,2012-08-01,502200,139.5
45,295,2012-09-01,441000,122.5
45,295,2012-10-01,179100,49.75
45,295,2012-11-01,287100,79.75
45,295,2012-12-01,407700,113.25
45,303,2011-10-01,30600,8.5
45,303,2011-12-01,31500,8.75
45,315,2014-03-01,258300,71.75
45,315,2014-04-01,182700,50.75
45,315,2014-05-01,107400,29.833333333333332
45,315,2014-06-01,173700,48.25
45,315,2014-07-01,330900,91.91666666666667
45,315,2014-08-01,276300,76.75
45,315,2014-09-01,302400,84
45,323,2013-01-01,339300,94.25
45,323,2013-02-01,369900,102.75
45,323,2013-03-01,449100,124.75
45,323,2013-04-01,369900,102.75
45,323,2013-05-01,289800,80.5
45,323,2013-06-01,359100,99.75
45,323,2013-07-01,240300,66.75
45,323,2013-08-01,297000,82.5
45,323,2013-09-01,149400,41.5
45,323,2013-10-01,272700,75.75
45,323,2013-11-01,453600,126
45,323,2013-12-01,299700,83.25
45,323,2014-01-01,58500,16.25
45,323,2014-03-01,433800,120.5
45,323,2014-04-01,378000,105
45,323,2014-05-01,192900,53.583333333333336
45,323,2014-06-01,248400,69
45,323,2014-07-01,414000,115
45,323,2014-08-01,344700,95.75
45,323,2014-09-01,498600,138.5
45,323,2014-10-01,454500,126.25
45,323,2014-11-01,345600,96
45,323,2014-12-01,230400,64
45,394,2014-04-01,120600,33.5
45,394,2014-06-01,218700,60.75
45,394,2014-07-01,136200,37.833333333333336
45,394,2014-10-01,89100,24.75
45,394,2014-11-01,115200,32
45,394,2015-01-01,87300,24.25
45,394,2015-02-01,194400,54
45,394,2015-03-01,235800,65.5
45,394,2015-04-01,170100,47.25
45,394,2015-05-01,256500,71.25
45,394,2015-06-01,294300,81.75
45,394,2015-07-01,225000,62.5
45,394,2015-08-01,117000,32.5
45,394,2015-09-01,83700,23.25
45,396,2016-10-01,99000,27.5
45,396,2016-11-01,225900,62.75
45,396,2016-12-01,272700,75.75
45,431,2014-12-01,93600,26
45,431,2015-01-01,345600,96
45,431,2015-02-01,376200,104.5
45,431,2015-03-01,518400,144
45,431,2015-04-01,382500,106.25
45,431,2015-05-01,423000,117.5
45,431,2015-06-01,394200,109.5
45,431,2015-07-01,538200,149.5
45,431,2015-08-01,276300,76.75
45,431,2015-09-01,565200,157
45,431,2015-10-01,466200,129.5
45,431,2015-11-01,588600,163.5
45,431,2015-12-01,438300,121.75
45,437,2015-01-01,57600,16
45,437,2015-02-01,138600,38.5
45,437,2015-03-01,143100,39.75
45,437,2015-04-01,90900,25.25
45,437,2015-05-01,379800,105.5
45,437,2015-06-01,246600,68.5
45,437,2015-07-01,171000,47.5
45,437,2015-10-01,79200,22
45,437,2015-11-01,59400,16.5
45,437,2015-12-01,94500,26.25
45,510,2015-09-01,225000,62.5
45,510,2015-10-01,261000,72.5
45,510,2015-11-01,235800,65.5
45,510,2015-12-01,188100,52.25
45,517,2016-01-01,225900,62.75
45,517,2016-02-01,153000,42.5
45,517,2016-04-01,28800,8
45,517,2016-06-01,58500,16.25
45,517,2016-08-01,29700,8.25
45,532,2016-01-01,24300,6.75
45,532,2016-02-01,404700,112.41666666666667
45,532,2016-03-01,135900,37.75
45,532,2016-04-01,171000,47.5
45,532,2016-05-01,477000,132.5
45,532,2016-06-01,478800,133
45,532,2016-07-01,278100,77.25
45,532,2016-08-01,432900,120.25
45,532,2016-09-01,378000,105
45,532,2016-10-01,328500,91.25
45,532,2016-11-01,292500,81.25
45,532,2016-12-01,132300,36.75
45,585,2016-01-01,363600,101
45,585,2016-02-01,326100,90.58333333333333
45,585,2016-03-01,77400,21.5
45,585,2016-04-01,148500,41.25
45,585,2016-05-01,297900,82.75
45,585,2016-06-01,320400,89
45,585,2016-07-01,293400,81.5
45,585,2016-08-01,402300,111.75
45,585,2016-09-01,333900,92.75
45,585,2016-10-01,147600,41
45,585,2016-11-01,381600,106
45,585,2016-12-01,80100,22.25
45,605,2016-09-01,324000,90
45,605,2016-10-01,325800,90.5
45,605,2016-11-01,441900,122.75
45,605,2016-12-01,209700,58.25
45,624,2016-01-01,93600,26
45,624,2016-02-01,157800,43.833333333333336
45,624,2016-03-01,85500,23.75
45,624,2016-04-01,120600,33.5
45,624,2016-05-01,150300,41.75
45,624,2016-06-01,402300,111.75
45,624,2016-07-01,289800,80.5
45,624,2016-08-01,241200,67
45,624,2016-09-01,218700,60.75
45,624,2016-10-01,76500,21.25
45,638,2016-07-01,28800,8
45,638,2016-12-01,27000,7.5
45,788,2016-12-01,267300,74.25
45,788,2017-01-01,248400,69
45,788,2017-02-01,163800,45.5
45,788,2017-03-01,380700,105.75
45,788,2017-04-01,198900,55.25
45,788,2017-05-01,84600,23.5
45,788,2017-06-01,274500,76.25
45,789,2017-02-01,108000,30
45,789,2017-03-01,111600,31
45,789,2017-04-01,180900,50.25
45,789,2017-05-01,172800,48
45,789,2017-06-01,231300,64.25
45,789,2017-07-01,91800,25.5
45,789,2017-11-01,57600,16
45,789,2017-12-01,33300,9.25
45,790,2016-12-01,330300,91.75
45,790,2017-01-01,115200,32
45,790,2017-02-01,125100,34.75
45,790,2017-03-01,154800,43
45,790,2017-04-01,243900,67.75
45,790,2017-05-01,54900,15.25
45,790,2017-06-01,280800,78
45,790,2017-07-01,435600,121
45,790,2017-08-01,347400,96.5
45,790,2017-09-01,81900,22.75
45,790,2017-10-01,81900,22.75
45,790,2017-11-01,108900,30.25
45,791,2016-12-01,74700,20.75
45,791,2017-02-01,41400,11.5
45,791,2017-03-01,27900,7.75
45,791,2017-05-01,33300,9.25
45,791,2017-06-01,275400,76.5
45,791,2017-07-01,85500,23.75
45,791,2017-08-01,175500,48.75
45,791,2017-09-01,27900,7.75
45,791,2017-11-01,25200,7
45,791,2017-12-01,58500,16.25
45,791,2018-01-01,165600,46
45,795,2017-02-01,28800,8
45,795,2017-03-01,27900,7.75
45,795,2017-06-01,127800,35.5
45,795,2017-07-01,33300,9.25
45,795,2017-08-01,151200,42
45,795,2017-09-01,27900,7.75
45,795,2017-10-01,27000,7.5
45,795,2017-11-01,115200,32
45,795,2018-01-01,30600,8.5
45,798,2017-10-01,99900,27.75
45,798,2017-12-01,234900,65.25
45,818,2017-07-01,97200,27
45,818,2017-08-01,60300,16.75
45,818,2017-09-01,53100,14.75
45,818,2017-12-01,85500,23.75
45,823,2017-03-01,32400,9
45,823,2017-05-01,111600,31
45,823,2017-08-01,59400,16.5
45,823,2017-09-01,109800,30.5
45,823,2017-10-01,56700,15.75
45,823,2018-01-01,56700,15.75
45,827,2017-05-01,32400,9
45,827,2017-06-01,58500,16.25
45,827,2017-08-01,30600,8.5
45,827,2017-09-01,112500,31.25
45,827,2017-10-01,19800,5.5
45,827,2017-11-01,48600,13.5
45,1006,2017-11-01,30600,8.5
45,1006,2017-12-01,232200,64.5
45,1024,2017-01-01,4500,1.25
45,1024,2017-02-01,180000,50
45,1024,2017-03-01,58500,16.25
45,1029,2017-01-01,246600,68.5
45,1029,2017-02-01,252000,70
45,1029,2017-03-01,263700,73.25
45,1029,2017-04-01,146700,40.75
45,1029,2017-05-01,210600,58.5
45,1029,2017-06-01,56700,15.75
45,1029,2017-07-01,32400,9
45,1029,2017-08-01,115200,32
45,1029,2017-09-01,242100,67.25
45,1029,2017-11-01,137700,38.25
45,1029,2017-12-01,111600,31
45,1029,2018-01-01,119700,33.25
45,1043,2017-03-01,57600,16
45,1043,2017-09-01,27000,7.5
45,1043,2018-01-01,32400,9
45,1059,2017-03-01,177300,49.25
45,1059,2017-04-01,21600,6
45,1059,2017-06-01,126900,35.25
45,1059,2017-07-01,115200,32
45,1059,2017-11-01,30600,8.5
45,1059,2017-12-01,122400,34
45,1059,2018-01-01,57600,16
45,1064,2017-01-01,61200,17
45,1064,2017-02-01,29700,8.25
45,1064,2017-03-01,180000,50
